Week,Business,Message,Email_Type,Delivered,Opened,Clicked,Unsubscribed
6,Grocery,BS_15_06_05_901,Trade,4217,1559,77,0
6,Grocery,CCB_ST_SPEND_15_6_2_670,Trade,21013,8963,1297,35
6,Grocery,NOWCHER_15_6_5_634,Trade,432849,135465,10453,42
6,Grocery,SO_15_06_02_WEC_633,Trade,5439,2231,230,28
6,Grocery,SO_15_06_04_WEC_633,Trade,4649,1940,200,40
6,Grocery,SO_15_06_05_WEC_633,Trade,3168,1403,145,0
6,Grocery,C_GRY_ATRISK_15_6_5,Inform,206,122,148,165
6,Grocery,C_GRY_DS_BENEFITS_15_6_5,Inform,663,401,86,0
6,Grocery,C_WIN_CRM_INTRO_15_06_04,Trade,14129,2808,372,142
6,Grocery,TC_GRY_CRM_SLP_EC_15_06_05,Trade,30943,12020,837,0
6,Grocery,TC_GRY_CRM_SLP_WEC_15_06_05,Trade,79432,16115,772,0
6,Grocery,TCGRY_CRM_EN2A_15_06_02,Trade,8065,2348,311,0
6,Grocery,TCGRY_CRM_EN2A_15_06_05,Trade,5538,1652,274,0
6,Grocery,TCGRY_CRM_EN2B_15_06_02,Trade,4002,1280,129,0
6,Grocery,TCGRY_CRM_EN3_15_06_02,Trade,7353,2421,246,18818
6,Grocery,TCGRY_CRM_EN3_15_06_05,Trade,6944,2109,229,187
6,Grocery,TCGRY_CRM_RNSA_15_06_02,Trade,6943,1742,139,10659
6,Grocery,TCGRY_CRM_RNSA_15_06_05,Trade,10870,2345,246,6823
6,Grocery,TCGRY_CRM_RNSB_15_06_02,Trade,7083,1795,168,734
6,Grocery,MAR_MAG_15_06_04_082,Inform,114049,49287,14142,150
6,Grocery,PERSNALISD_ACT_15_06_05_223,Trade,32671,16698,152,240
6,Grocery,PERSNALISD_LAP_15_06_05_223,Trade,2110,889,1,150
6,Grocery,TRD_NDEALS_RM_15_06_02_083,Trade,101242,38095,10377,9331
6,Grocery,TRD_NEW_DEALS_15_06_02_083,Trade,197514,62076,17750,1448
6,Grocery,WOTW_RED_15_06_05_147,Trade,89846,34023,7588,14855
6,Grocery,WOW_WHITE_15_06_05_147,Trade,89590,32754,7217,7139
6,Clothing,CLO_15_06_07_MWKO,Trade,683911,253335,22041,0
6,Clothing,CLO_15_06_04_TREND_HOLIDAY,Trade,40019,15854,3125,0
6,Clothing,CLO_15_06_04_TREND,Trade,308404,119624,17110,0
6,Clothing,CLO_15_06_04_WELCOME2,Inform,4653,3413,512,0
6,Clothing,CLO_15_06_02_MEN,Trade,46578,20481,2209,0
6,Clothing,CLO_15_06_02_WOMEN,Trade,223885,100414,16527,0
6,Clothing,CLO_15_06_02_KIDS,Trade,192819,69919,8802,0
6,Clothing,CLO_15_06_02_GENERIC,Trade,221034,75288,6270,0
7,Clothing,ABASKET_15_07_01_286,Trade,2270,1000,203,0
7,Clothing,ABASKET_15_07_02_286,Trade,1645,590,119,0
7,Clothing,ABASKET_15_07_04_286,Trade,2465,966,202,11
7,Clothing,ABASKET_15_07_05_286,Trade,1607,666,144,0
7,Clothing,ACQ_BABY_15_07_06_381,Trade,395820,91811,10179,127
7,Clothing,CTL_TEST2_15_07_05_389,Trade,5215,2326,292,81
7,Homeware,ABASKET_15_07_01_902,Trade,1164,610,82,0
7,Homeware,ABASKET_15_07_02_902,Trade,1101,522,85,12430
7,Homeware,ABASKET_15_07_04_902,Trade,696,361,55,15187
7,Homeware,ABASKET_15_07_05_902,Trade,739,433,105,12539
7,Homeware,AVI_GoPro_15_07_06_013,Trade,104784,43116,4216,317
7,Homeware,BabyToddler_15_07_7_206,Trade,61402,21264,9510,191
7,Homeware,BNB_LAP_15_07_01_379,Trade,1089,523,165,0
7,Homeware,BNB_LAP_15_07_02_379,Trade,174,87,26,0
7,Homeware,BNB_LAP_15_07_04_379,Trade,342,150,50,0
7,Homeware,BNB_LAP_15_07_05_379,Trade,98,49,19,0
7,Homeware,BNB_TAB_15_07_01_378,Trade,843,447,134,383
7,Homeware,BNB_TAB_15_07_02_378,Trade,192,86,14,4156
7,Homeware,BNB_TAB_15_07_04_378,Trade,653,276,71,0
7,Homeware,BNB_TAB_15_07_05_378,Trade,179,94,27,0
7,Homeware,ElecComputing_15_07_04_013,Trade,329953,79376,6521,358
7,Homeware,NWL_DIRACT_15_07_4_011,Inform,970871,242658,26720,42
7,Homeware,NWL_FOLLOW_UP_15_07_01_146,Inform,12855,8176,924,19
7,Homeware,NWL_G123_A_15_07_5_275,Inform,1501780,539460,56540,33
7,Homeware,NWL_G123_B_15_07_5_275,Inform,1503578,540454,57300,17
7,Homeware,Offers_15_07_06_391,Trade,101036,50848,11491,26
7,Homeware,PhoneShop_15_07_01_389,Trade,2770,1547,72,7
7,Homeware,TOYS_15_07_01_016,Trade,223928,56132,19759,20
7,Grocery,12OFF_BABIES_15_7_1_603,Trade,32341,8439,365,10
7,Grocery,12OFF_CLUBCARD_15_7_1_603,Trade,320234,100581,5333,25
7,Grocery,12OFF_GENERIC_15_7_1_603,Trade,775666,218819,8942,48
7,Grocery,12OFF_KIDS_15_7_1_603,Trade,61196,16029,570,30
7,Grocery,12OFF_YP_15_7_1_603,Trade,111780,29958,909,24
7,Grocery,15OFF_BABIES_15_7_1_603,Trade,32196,8479,488,38
7,Grocery,15OFF_CLUBCARD_15_7_1_603,Trade,319389,98172,5349,50
7,Grocery,15OFF_GENERIC_15_7_1_603,Trade,775487,217284,9375,1
7,Grocery,15OFF_KIDS_15_7_1_603,Trade,61334,15759,582,4
7,Grocery,15OFF_YP_15_7_1_603,Trade,111410,29758,1006,343
7,Grocery,4OFF_15_7_4_634,Trade,282649,109614,4642,30
7,Grocery,BABY_15_7_5_672,Trade,123334,36447,3698,147
7,Grocery,BS_15_07_01_901,Trade,5383,1918,64,0
7,Grocery,BS_15_07_02_901,Trade,1509,463,15,0
7,Grocery,BS_15_07_04_901,Trade,3304,1079,46,0
7,Grocery,BS_15_07_05_901,Trade,2749,1032,45,0
7,Grocery,CCB_ST_SPEND_15_7_2_670,Trade,52480,26788,4019,31955
7,Grocery,DS_ACQ_15_7_5_618,Trade,62870,19826,2544,8561
7,Grocery,SO_15_07_01_WEC_633,Trade,689,298,29,0
7,Grocery,SO_15_07_02_WEC_633,Trade,2316,929,109,0
7,Grocery,SO_15_07_04_WEC_633,Trade,4033,1699,122,0
7,Grocery,SO_15_07_05_WEC_633,Trade,4330,1968,211,5272
7,Grocery,WINE_15_7_2_649,Trade,171935,47113,4903,15020
7,Grocery,C_GRY_ATRISK_15_7_5,Inform,445,180,199,13609
7,Grocery,C_GRY_CRM_EN2A_15_07_02,Trade,10092,2873,456,30000
7,Grocery,C_GRY_CRM_EN2A_15_07_05,Trade,3937,1182,186,747
7,Grocery,C_GRY_CRM_EN2B_15_07_02,Trade,7312,2117,209,9
7,Grocery,C_GRY_CRM_EN2B_15_07_05,Trade,4921,1518,157,41
7,Grocery,C_GRY_CRM_EN3_15_07_02,Trade,4155,1156,95,14
7,Grocery,C_GRY_CRM_EN3_15_07_05,Trade,4464,1197,132,13
7,Grocery,C_GRY_CRM_RNSA_15_07_02,Trade,5895,1445,177,46
7,Grocery,C_GRY_CRM_RNSA_15_07_05,Trade,8541,1842,167,14
7,Grocery,C_GRY_CRM_RNSB_15_07_05,Trade,9674,2227,214,89
7,Grocery,C_GRY_DS_BENEFITS_15_7_5,Inform,740,433,58,0
7,Grocery,C_WIN_CRM_FTS_15_07_04,Trade,588,310,58,66
7,Grocery,C_WIN_CRM_INTRO_15_07_04,Trade,14091,3048,439,125
7,Grocery,TC_GRY_CRM_SLP_EC_15_07_05,Trade,68531,27764,1790,11
7,Grocery,TC_GRY_CRM_SLP_WEC_15_07_05,Trade,45370,9798,500,108
7,Grocery,TRD_SPRNG_FEST_15_07_01_083,Trade,260362,91481,24358,76
7,Grocery,WOTW_RED_15_07_04_147,Trade,124578,44402,8104,39011
7,Grocery,WOW_WHITE_15_07_04_147,Trade,121405,43285,8163,204
7,Clothing,CLO_15_07_07_MWKO,Trade,572222,219465,24811,0
7,Clothing,CLO_15_07_04_BABY,Trade,75840,24565,3426,0
7,Clothing,CLO_15_07_04_BTS,Trade,181370,46858,5526,0
7,Clothing,CLO_15_07_04_WELCOME2,Inform,1954,1518,244,0
7,Clothing,CLO_15_07_02_KIDS,Trade,241285,96944,24003,0
7,Clothing,CLO_15_07_02_GENERIC,Trade,267492,98433,16488,0
7,Clothing,CLO_15_07_02_MEN,Trade,56045,29221,7031,0
7,Clothing,CLO_15_07_02_WOMEN,Trade,276962,152398,51566,0
7,Clothing,CLO_15_07_01_WELCOME1,Inform,2055,1621,298,0
8,Clothing,ABASKET_15_08_01_286,Trade,2499,987,208,0
8,Clothing,ABASKET_15_08_02_286,Trade,1242,450,75,0
8,Clothing,ABASKET_15_08_04_286,Trade,1345,514,96,0
8,Clothing,ABASKET_15_08_05_286,Trade,1156,511,109,0
8,Clothing,ACQ_INSTORE_FW_15_08_06_392,Trade,105157,23561,4640,341
8,Clothing,ACQ_OPN_CLK_15_08_06_385,Trade,460087,199048,85677,30
8,Clothing,CTL_TEST3_15_08_05_389,Trade,5258,2185,273,9
8,Homeware,ABASKET_15_08_01_902,Trade,923,488,82,0
8,Homeware,ABASKET_15_08_02_902,Trade,680,354,54,0
8,Homeware,ABASKET_15_08_04_902,Trade,574,291,26,0
8,Homeware,ABASKET_15_08_05_902,Trade,565,334,46,0
8,Homeware,BabyToddler_A_15_08_5_206,Trade,16830,5673,1369,23
8,Homeware,BabyToddler_B_15_08_5_206,Trade,16633,5493,1423,16
8,Homeware,BNB_LAP_15_08_01_379,Trade,728,365,137,0
8,Homeware,BNB_LAP_15_08_02_379,Trade,234,113,59,0
8,Homeware,BNB_LAP_15_08_04_379,Trade,489,197,55,0
8,Homeware,BNB_LAP_15_08_05_379,Trade,123,62,15,0
8,Homeware,BNB_TAB_15_08_01_378,Trade,1384,652,160,35
8,Homeware,BNB_TAB_15_08_02_378,Trade,369,173,30,0
8,Homeware,BNB_TAB_15_08_04_378,Trade,654,291,70,0
8,Homeware,BNB_TAB_15_08_05_378,Trade,163,74,14,0
8,Homeware,ELEC_15_08_04_013,Trade,483179,123351,11077,4
8,Homeware,GARDEN_15_08_05_019,Trade,87875,26037,5871,49
8,Homeware,HomeFur_15_08_1_015,Trade,121955,29563,5217,11
8,Homeware,NWL_DIRACT_15_08_4_011,Inform,920574,269186,98599,99
8,Homeware,NWL_FOLLOW_UP_15_08_01_146,Inform,224266,139187,10192,70
8,Homeware,NWL_G123_15_08_5_275,Inform,2973818,944334,128967,103
8,Homeware,TOYS_15_08_02_016,Trade,279152,65672,15855,120
8,Grocery,BABY_15_8_5_672,Trade,133738,45401,5400,32607
8,Grocery,BS_15_08_01_901,Trade,6243,1865,71,375
8,Grocery,BS_15_08_02_901,Trade,2880,939,41,984
8,Grocery,BS_15_08_04_901,Trade,3930,1227,53,2191
8,Grocery,BS_15_08_05_901,Trade,2073,759,46,0
8,Grocery,DS_ACQ_R_15_8_1_618,Trade,79402,20081,1917,105
8,Grocery,DS_ACQ_R2_15_8_2_618,Trade,11299,2419,398,2195
8,Grocery,DS_ACQ_R3_15_8_4_618,Trade,3290,686,125,0
8,Grocery,DS_ACQ_R4_15_8_5_618,Trade,2281,756,59,545
8,Grocery,DS_CC_BOOST_15_8_5_619,Inform,5883,3389,755,421
8,Grocery,DS_MGM_15_8_1_619,Inform,1112,870,106,22131
8,Grocery,DS_MGM_R_15_8_2_619,Inform,65,33,2,0
8,Grocery,INFQ_6OFF_A_P_15_8_3_628,Trade,169383,86940,12198,10360
8,Grocery,INFQ_6OFF_B_15_8_3_628,Trade,414809,177823,16750,12602
8,Grocery,INFQ_6OFF_B_R_15_8_4_628,Trade,16680,4726,288,559
8,Grocery,PET_EMAIL_15_08_6_680,Trade,34308,10699,1604,4186
8,Grocery,SO_15_08_01_WEC_633,Trade,1715,705,80,0
8,Grocery,SO_15_08_02_WEC_633,Trade,5523,2500,297,0
8,Grocery,SO_15_08_04_WEC_633,Trade,4740,1900,146,0
8,Grocery,SO_15_08_05_WEC_633,Trade,2634,1110,107,0
8,Grocery,C_GRY_ATRISK_15_8_5,Inform,1747,739,866,67
8,Grocery,C_GRY_CRM_EN2A_15_08_02,Trade,7712,2189,342,38
8,Grocery,C_GRY_CRM_EN2A_15_08_05,Trade,5467,1616,250,40
8,Grocery,C_GRY_CRM_EN2B_15_08_02,Trade,9247,2602,355,91
8,Grocery,C_GRY_CRM_EN2B_15_08_05,Trade,3526,1086,113,59
8,Grocery,C_GRY_CRM_EN3_15_08_02,Trade,5052,1382,149,33
8,Grocery,C_GRY_CRM_EN3_15_08_05,Trade,4928,1437,186,52
8,Grocery,C_GRY_CRM_RNSA_15_08_02,Trade,6050,1395,128,11
8,Grocery,C_GRY_CRM_RNSA_15_08_05,Trade,9375,2129,180,1
8,Grocery,C_GRY_CRM_RNSB_15_08_02,Trade,5639,1396,123,78
8,Grocery,C_GRY_CRM_RNSB_15_08_05,Trade,7500,1779,185,23234
8,Grocery,C_GRY_DS_BENEFITS_15_8_5,Inform,3393,2007,405,135
8,Grocery,TC_GRY_CRM_SLP_EC_15_08_05,Trade,37426,15442,1169,152
8,Grocery,TC_GRY_CRM_SLP_WEC_15_08_05,Trade,42241,9438,443,9415
8,Grocery,PERSNALISD_ACT_15_8_4_223,Trade,19083,8943,1343,5344
8,Grocery,PERSNALISD_LAP_15_8_4_223,Trade,2178,852,122,413
8,Grocery,TRD_FAB_FIZZ_15_08_01_083,Trade,294654,103914,25753,217
8,Grocery,WOTW_RED_15_08_05_147,Trade,106384,38094,9957,138
8,Grocery,WOW_WHITE_15_08_05_147,Trade,103344,36642,10164,8572
8,Clothing,CLO_15_08_07_WKND,Trade,566999,248931,59648,0
8,Clothing,CLO_15_08_04_TREND_REGULAR,Trade,323079,119323,16950,0
8,Clothing,CLO_15_08_04_TREND_LAPSERS,Trade,53738,16522,2577,0
8,Clothing,CLO_15_08_04_TREND_ACTIVES,Trade,85493,26493,4321,0
8,Clothing,CLO_15_08_04_WELCOME2,Inform,2856,2054,286,0
8,Clothing,CLO_15_08_02_GENERIC,Trade,265632,92059,11831,0
8,Clothing,CLO_15_08_02_KIDS,Trade,240422,84969,13872,0
8,Clothing,CLO_15_08_02_MEN,Trade,55960,23757,3414,0
8,Clothing,CLO_15_08_02_WOMEN,Trade,276919,124540,28857,0
8,Clothing,CLO_15_08_01_WELCOME1,Inform,3252,2230,440,0
9,Clothing,ABASKET_15_09_01_286,Trade,4080,1653,367,0
9,Clothing,ABASKET_15_09_02_286,Trade,3107,1263,213,0
9,Clothing,ABASKET_15_09_04_286,Trade,1392,522,122,0
9,Clothing,ABASKET_15_09_05_286,Trade,664,276,85,0
9,Clothing,ACQ_3XOPN_n_15_09_06_385,Trade,661314,385815,58105,29
9,Homeware,ABASKET_15_09_01_902,Trade,675,348,61,0
9,Homeware,ABASKET_15_09_02_902,Trade,503,278,36,0
9,Homeware,ABASKET_15_09_04_902,Trade,584,270,63,0
9,Homeware,ABASKET_15_09_05_902,Trade,914,445,56,0
9,Homeware,AVI_MediaStreamer_15_9_5_013,Trade,43091,12019,1563,37
9,Homeware,BabyToddler_15_09_6_206,Trade,52890,13257,2198,36406
9,Homeware,BabyToddler_B__R_15_9_2_206,Trade,32419,4149,990,3772
9,Homeware,BNB_LAP_15_09_01_379,Trade,657,322,119,0
9,Homeware,BNB_LAP_15_09_02_379,Trade,219,89,30,0
9,Homeware,BNB_LAP_15_09_04_379,Trade,438,221,68,0
9,Homeware,BNB_LAP_15_09_05_379,Trade,125,54,9,0
9,Homeware,BNB_TAB_15_09_01_378,Trade,843,405,88,0
9,Homeware,BNB_TAB_15_09_02_378,Trade,410,162,43,0
9,Homeware,BNB_TAB_15_09_04_378,Trade,619,245,55,0
9,Homeware,BNB_TAB_15_09_05_378,Trade,181,79,20,0
9,Homeware,GARDEN_15_09_04_019,Trade,101157,27147,7265,263
9,Homeware,NWL_DIRACT_15_09_4_011,Inform,0,0,0,0
9,Homeware,NWL_DIRACT_15_09_5_011,Inform,1060684,254965,40474,24302
9,Homeware,NWL_DIRACT_DS_15_09_4_011,Inform,117242,34291,5178,9634
9,Homeware,NWL_DIRACT_R_15_9_7_011,Inform,251322,74290,14785,410
9,Homeware,NWL_FOLLOW_UP_15_09_01_146,Inform,256877,140059,11794,352
9,Homeware,NWL_G123_15_09_5_275,Inform,1692171,542994,67987,8
9,Homeware,OUTDOOR_NWL_15_09_2_325,Inform,80680,21063,4879,25
9,Grocery,12OFF_BABIES_RM_15_9_4_603,Trade,25508,6918,239,8
9,Grocery,12OFF_CLUBCARD_RM_15_9_4_603,Trade,260712,86800,3069,28
9,Grocery,12OFF_GENERIC_RM_15_9_4_603,Trade,710664,198885,6291,13
9,Grocery,12OFF_KIDS_RM_15_9_4_603,Trade,50424,13756,415,22
9,Grocery,12OFF_LAP_BABIES_15_9_2_602,Trade,16824,5750,670,8
9,Grocery,12OFF_LAP_CLB_15_9_2_602,Trade,95205,36274,6421,21
9,Grocery,12OFF_LAP_GENERIC_15_9_2_602,Trade,234559,63105,7957,60
9,Grocery,12OFF_LAP_KIDS_15_9_2_602,Trade,38126,12079,1351,28
9,Grocery,12OFF_LAP_YP_15_9_2_602,Trade,47381,14464,1441,43
9,Grocery,12OFF_LLL_BABIES_15_9_2_620,Trade,9130,2548,271,13
9,Grocery,12OFF_LLL_CLB_15_9_2_620,Trade,60407,19216,2329,78
9,Grocery,12OFF_LLL_GENERIC_15_9_2_620,Trade,158020,37214,3527,26309
9,Grocery,12OFF_LLL_KIDS_15_9_2_620,Trade,26786,6882,580,217
9,Grocery,12OFF_LLL_YP_15_9_2_620,Trade,37468,9098,536,2908
9,Grocery,12OFF_YP_RM_15_9_4_603,Trade,95922,25305,677,1992
9,Grocery,15OFF_BABIES_RM_15_9_4_603,Trade,25279,6848,278,8695
9,Grocery,15OFF_CLUBCARD_RM_15_9_4_603,Trade,259939,84447,2976,494
9,Grocery,15OFF_GENERIC_RM_15_9_4_603,Trade,709791,195434,6476,179
9,Grocery,15OFF_KIDS_RM_15_9_4_603,Trade,50367,13226,477,282
9,Grocery,15OFF_YP_RM_15_9_4_603,Trade,95559,24996,607,228
9,Grocery,BABY_15_9_5_672,Trade,13407,3773,148,7520
9,Grocery,BS_15_09_05_901,Trade,1118,416,25,0
9,Grocery,CCB_ST_SPEND_15_9_1_670,Trade,79954,36739,4753,2830
9,Grocery,CNC_NEWSTOR_15_09_7_610,Inform,8029,2044,97,18364
9,Grocery,CNC_NEWSTOR_15_09_7_612,Inform,7833,1355,79,717
9,Grocery,DS_ACQ_R5_15_9_1_618,Trade,8564,2095,193,0
9,Grocery,DS_CC_BOOST_15_9_5_619,Inform,3754,2369,477,37
9,Grocery,EBBW_15_9_2_606,Trade,139,48,8,0
9,Grocery,EBBW_R_15_9_4_606,Trade,185,20,12,88
9,Grocery,INFQ_6OFF_B_RM_15_9_4_628,Trade,263171,77964,4115,74
9,Grocery,OPTICIAN_15_9_4_682,Trade,33343,12262,629,34
9,Grocery,SO_15_09_01_WEC_633,Trade,827,321,29,0
9,Grocery,SO_15_09_02_WEC_633,Trade,4678,1866,196,57
9,Grocery,SO_15_09_04_WEC_633,Trade,3793,1489,138,0
9,Grocery,SO_15_09_05_WEC_633,Trade,4452,1957,174,0
9,Grocery,C_GRY_ATRISK_15_9_5,Inform,1489,792,916,38
9,Grocery,C_GRY_CRM_EN2A_15_09_05,Trade,12826,3809,541,8
9,Grocery,C_GRY_CRM_EN2B_15_09_05,Trade,4870,1412,124,19435
9,Grocery,C_GRY_CRM_EN3_15_09_05,Trade,7601,2039,226,202
9,Grocery,C_GRY_CRM_RNSA_15_09_05,Trade,8573,1817,176,1066
9,Grocery,C_GRY_CRM_RNSB_15_09_05,Trade,8286,2019,165,26485
9,Grocery,C_GRY_DS_ANNIV_15_09_06,Inform,3791,2632,1120,393
9,Grocery,C_GRY_DS_BENEFITS_15_9_5,Inform,2607,1591,292,0
9,Grocery,TC_GRY_CRM_SLP_EC_15_09_05,Trade,35508,14581,1166,422
9,Grocery,TC_GRY_CRM_SLP_WEC_15_09_05,Trade,38562,8012,359,850
9,Grocery,APRIL_MAG_15_09_02_082,Inform,12810,5724,2116,21938
9,Grocery,TRD_FAB_FIZZ_15_09_02_083,Trade,253858,85266,23607,2330
9,Grocery,WOTW_RED_15_09_04_147,Trade,120542,42325,9871,7890
9,Grocery,WOW_WHITE_15_09_04_147,Trade,117648,43724,10313,263
9,Clothing,CLO_15_09_07_WKND,Trade,568163,233090,42351,0
9,Clothing,CLO_15_09_04_TREND,Trade,365119,138004,19860,0
9,Clothing,CLO_15_09_04_WELCOME2,Inform,3512,2865,576,0
9,Clothing,CLO_15_09_02_GENERIC,Trade,260473,97226,14167,0
9,Clothing,CLO_15_09_02_KIDS,Trade,239337,87822,13879,0
9,Clothing,CLO_15_09_02_MEN,Trade,55220,24754,3686,0
9,Clothing,CLO_15_09_02_WOMEN,Trade,274028,126369,33379,0
9,Clothing,CLO_15_09_01_WELCOME1,Inform,2283,1706,360,0
10,Clothing,ABASKET_15_10_02_286,Trade,1186,466,84,0
10,Clothing,ABASKET_15_10_04_286,Trade,1348,511,107,0
10,Clothing,ABASKET_15_10_05_286,Trade,944,378,112,0
10,Clothing,ACQ_INSTORE_2P_15_10_06_393,Trade,331478,77826,14325,53
10,Clothing,ACQ_INSTORE_F_15_10_06_392,Trade,107039,23552,3678,28
10,Homeware,ABASKET_15_10_02_902,Trade,1611,843,133,0
10,Homeware,ABASKET_15_10_04_902,Trade,1418,659,104,0
10,Homeware,ABASKET_15_10_05_902,Trade,878,470,94,0
10,Homeware,BNB_LAP_15_10_02_379,Trade,403,196,61,0
10,Homeware,BNB_LAP_15_10_04_379,Trade,750,312,89,0
10,Homeware,BNB_LAP_15_10_05_379,Trade,193,101,32,0
10,Homeware,BNB_TAB_15_10_2_378,Trade,692,337,80,0
10,Homeware,BNB_TAB_15_10_4_378,Trade,1412,609,131,19
10,Homeware,BNB_TAB_15_10_5_378,Trade,320,177,31,0
10,Homeware,ENTS_15_10_07_043,Trade,150366,36002,6941,60
10,Homeware,Ents_Games_15_10_04_039,Trade,154569,49890,6595,103
10,Homeware,Home_15_10_06_015,Trade,58109,21710,6436,16
10,Homeware,HUDL2_15_10_01_284,Trade,37797,13408,2378,91
10,Homeware,NWL_DIRACT_15_10_4_011,Inform,909332,213648,30276,18858
10,Homeware,NWL_DIRACT_DS_15_10_4_011,Inform,110502,30757,3931,823
10,Homeware,NWL_FOLLOW_UP_15_10_02_146,Inform,253183,159738,28251,30664
10,Homeware,NWL_G123_15_10_5_275,Inform,2447932,772509,61593,564
10,Homeware,NWL_G123DSbaner_15_10_5_275,Inform,9466,2749,411,5110
10,Homeware,TOYS_15_10_04_016,Trade,298231,70089,13237,2507
10,Grocery,12OFF_LAP_BABY_R_15_10_2_652,Trade,6680,2661,288,27688
10,Grocery,12OFF_LAP_CLB_R_15_10_2_652,Trade,19900,8342,1509,5136
10,Grocery,12OFF_LAP_GEN_R_15_10_2_652,Trade,14681,5287,776,552
10,Grocery,12OFF_LAP_KIDS_R_15_10_2_652,Trade,7468,3054,369,0
10,Grocery,12OFF_LAP_YP_R_15_10_2_652,Trade,6505,2519,243,0
10,Grocery,12OFF_LLL_CLB_R_15_10_2_620,Trade,10211,3387,437,11
10,Grocery,12OFF_LLL_GEN_R_15_10_2_620,Trade,9727,2719,403,30
10,Grocery,12OFF_LLL_KIDS_R_15_10_2_620,Trade,4255,1272,132,7
10,Grocery,12OFF_LLL_R_YP_15_10_2_620,Trade,3597,1083,74,9
10,Grocery,12OOF_LLL_BABY_R_15_10_2_620,Trade,3263,1026,108,11
10,Grocery,BS_15_10_02_901,Trade,274,76,6,0
10,Grocery,CCB_ST_SPEND_15_10_1_670,Trade,26183,12509,1539,6
10,Grocery,DS_CC_BOOST_15_10_5_619,Inform,1815,1133,284,0
10,Grocery,FFAWARDS_15_10_5_682,Trade,55189,17843,2137,27
10,Grocery,NOWCHER_V1_15_10_5_634,Trade,88530,31134,2443,15
10,Grocery,NOWCHER_V2_15_10_5_634,Trade,88697,31085,2449,73
10,Grocery,OPTICIAN_R_15_10_2_682,Trade,27433,10876,786,22
10,Grocery,SO_15_10_02_WEC_633,Trade,3996,1521,153,31
10,Grocery,SO_15_10_04_WEC_633,Trade,1351,554,28,70
10,Grocery,SO_15_10_05_WEC_633,Trade,2069,938,71,0
10,Grocery,WINE_15_10_2_649,Trade,182745,51629,5452,42
10,Grocery,C_GRY_ATRISK_15_10_5,Inform,102,53,45,15
10,Grocery,C_GRY_CRM_EN2A_15_10_02,Trade,7845,2357,324,17
10,Grocery,C_GRY_CRM_EN2A_15_10_05,Trade,5016,1463,201,6
10,Grocery,C_GRY_CRM_EN2B_15_10_05,Trade,11621,3642,380,81
10,Grocery,C_GRY_CRM_EN3_15_10_02,Trade,5266,1535,156,53
10,Grocery,C_GRY_CRM_EN3_15_10_05,Trade,6132,1799,197,41
10,Grocery,C_GRY_CRM_RNSA_15_10_02,Trade,6163,1484,132,18
10,Grocery,C_GRY_CRM_RNSA_15_10_05,Trade,9528,2174,173,49
10,Grocery,C_GRY_CRM_RNSB_15_10_05,Trade,7518,1721,180,16
10,Grocery,C_GRY_DS_BENEFITS_15_10_5,Inform,1842,1147,161,1
10,Grocery,TC_GRY_CRM_SLP_EC_15_10_05,Trade,33320,13308,992,10
10,Grocery,TC_GRY_CRM_SLP_WEC_15_10_05,Trade,40285,8556,333,21
10,Grocery,TRD_FREE_DEL_15_10_02_083,Trade,271926,90297,29750,16832
10,Grocery,WOTW_RED_15_10_05_147,Trade,94919,34080,5769,399
10,Grocery,WOW_WHITE_15_10_05_147,Trade,92019,34438,6192,4292
10,Clothing,CLO_15_10_07_WKND,Trade,492470,158564,15158,0
10,Clothing,CLO_15_10_04_TREND,Trade,149682,51690,6421,0
10,Clothing,CLO_15_10_04_TREND_FESTIVAL,Trade,251950,62651,8634,0
10,Clothing,CLO_15_10_04_WELCOME2,Inform,5285,3797,732,0
10,Clothing,CLO_15_10_02_WOMEN,Trade,273258,126208,27572,0
10,Clothing,CLO_15_10_02_MEN,Trade,54947,23618,3322,0
10,Clothing,CLO_15_10_02_KIDS,Trade,238347,75282,8866,0
10,Clothing,CLO_15_10_02_GENERIC,Trade,256595,87410,10641,0
11,Clothing,CLO_ROI_TRADE_15_11_05,Trade,6152,2335,1049,0
11,Clothing,ABASKET_15_11_01_286,Trade,1920,761,151,0
11,Clothing,ABASKET_15_11_04_286,Trade,1483,576,118,27469
11,Clothing,ABASKET_15_11_05_286,Trade,1168,495,99,0
11,Clothing,ACQ_OPN_CLK_15_11_06_385,Trade,630737,238505,39744,14075
11,Homeware,ABASKET_15_11_01_902,Trade,1536,796,116,0
11,Homeware,ABASKET_15_11_02_902,Trade,1312,628,90,7
11,Homeware,ABASKET_15_11_04_902,Trade,1435,738,152,0
11,Homeware,BNB_LAP_15_11_1_379,Trade,526,250,75,10
11,Homeware,BNB_LAP_15_11_2_379,Trade,198,88,27,17
11,Homeware,BNB_LAP_15_11_5_379,Trade,215,93,38,0
11,Homeware,BNB_TAB_15_11_1_378,Trade,1315,640,192,68
11,Homeware,BNB_TAB_15_11_2_378,Trade,448,204,47,0
11,Homeware,BNB_TAB_15_11_4_378,Trade,763,328,124,0
11,Homeware,BNB_TAB_15_11_5_378,Trade,336,193,54,0
11,Homeware,ELEC_15_11_02_013,Trade,272447,44793,5900,93
11,Homeware,Home_15_11_05_015,Trade,53261,19925,4727,19
11,Homeware,NWL_CLEAR_G1_15_11_2_314,Inform,522226,251129,98427,18
